rmsd_ca,end_to_end,protein_lipid_sep,rg_ca,lipid_plane_dist,contacts,phi_avg,psi_avg,helix_fraction,phi12
3.038343555485357061e+00,2.245943395266746734e+01,8.215471907928187534e+01,9.579802115198894796e+00,6.027000427246093750e+01,3.000000000000000000e+00,-6.238676206586359285e+01,-1.287457191899484066e+01,8.000000000000000444e-01,-6.090191321539723646e+01
2.966792935821854993e+00,2.148276099818323104e+01,8.303427058142868589e+01,9.424115317588647400e+00,6.212000274658203125e+01,4.000000000000000000e+00,-6.179155885326745334e+01,-1.375209935641399639e+01,8.000000000000000444e-01,-6.340876620738941938e+01
3.091836088612548661e+00,2.242592184503119412e+01,8.328573939721827912e+01,9.430601917775216947e+00,6.030000305175781250e+01,4.000000000000000000e+00,-6.169464499817934922e+01,-1.395757985660281086e+01,8.000000000000000444e-01,-6.343838848385340157e+01
3.348431805031132580e+00,2.302572870211086808e+01,8.123262108206330367e+01,9.720442646205160742e+00,6.026000595092773438e+01,3.000000000000000000e+00,-6.397362123933019262e+01,-1.078837976421293732e+01,7.714285714285714635e-01,-6.228019072512697107e+01
3.150953552432491644e+00,2.359269454813752631e+01,8.035159581878130552e+01,9.616996211106703996e+00,5.999000167846679688e+01,6.000000000000000000e+00,-6.178566286426239884e+01,-1.301617062215957965e+01,8.285714285714286254e-01,-6.085217747103367714e+01
2.922756130673552999e+00,2.218709951635839772e+01,8.367204402759206516e+01,9.501907347008929250e+00,5.838000488281250000e+01,4.000000000000000000e+00,-6.155934530756270817e+01,-1.341501285132797250e+01,8.000000000000000444e-01,-5.397604207920962693e+01
3.296476220641984867e+00,2.291145267991442225e+01,8.447861696382352648e+01,9.524985400889836029e+00,5.951000213623046875e+01,5.000000000000000000e+00,-6.444386583877792418e+01,-1.143904612719156511e+01,7.714285714285714635e-01,-7.475819243209529930e+01
2.399324283909688305e+01,7.617541510127260551e+01,8.026294964729098069e+01,2.506461926743909174e+01,5.891000366210937500e+01,5.000000000000000000e+00,-2.527721453359850656e+01,-2.232690397829927065e+01,7.142857142857143016e-01,-5.937674425106724385e+01
1.546079905184585890e+01,7.476272009843985700e+01,8.183538683606012398e+01,1.672763541992265601e+01,5.980000305175781250e+01,4.000000000000000000e+00,-5.775552932554612084e+01,-2.077811037248086734e+01,8.000000000000000444e-01,-6.461663969011181052e+01
2.985120076199131667e+00,2.291978908741945986e+01,8.105692218823344319e+01,9.627623842710633539e+00,5.837000274658203125e+01,2.000000000000000000e+00,-6.443888524496266257e+01,-1.031986624216551718e+01,8.000000000000000444e-01,-5.991280065129767962e+01
1.515367586578354064e+01,2.220334247177705933e+01,8.180036953039576986e+01,1.677521971693457914e+01,5.882000350952148438e+01,2.000000000000000000e+00,-6.143871205263261004e+01,-1.722598666479975904e+01,7.714285714285714635e-01,-5.831967217200084974e+01
2.947956580891694500e+01,7.574717880823109795e+01,7.377750937936136211e+01,3.291852690599362319e+01,5.883000183105468750e+01,3.000000000000000000e+00,-3.531818692314593022e+01,-1.608893858516665887e+01,7.142857142857143016e-01,-7.453951323699418197e+01
2.355245791043651593e+01,7.699274278414384298e+01,7.867647858599319477e+01,2.524524433510451615e+01,6.073000335693359375e+01,0.000000000000000000e+00,-4.989872380218508852e+01,-1.632514677217378463e+01,7.142857142857143016e-01,-6.833490799797229442e+01
3.554199498141593239e+01,7.955706520801832937e+01,7.157277843892023839e+01,3.971429501177333776e+01,5.887000274658203125e+01,1.000000000000000000e+00,-5.551802829626026181e+01,-1.172733630194893983e+01,6.857142857142857206e-01,-7.569912080820338929e+01
3.865492372735791093e+01,8.471536064987206771e+01,7.118777023889104782e+01,4.253315202198559319e+01,5.918000030517578125e+01,0.000000000000000000e+00,-4.251531896125479904e+01,-2.980162735575456079e+00,6.285714285714285587e-01,-7.608036811916301190e+01
2.656859675930324727e+01,8.381368938673655578e+01,7.621964139712660824e+01,2.869185383974343750e+01,5.819000244140625000e+01,1.000000000000000000e+00,-4.756603421414855859e+01,-1.276779905988128228e+01,6.571428571428571397e-01,-6.507472466707467618e+01
2.362273429586990048e+01,7.849798950212068860e+01,7.256198928168203111e+01,2.519931305067438032e+01,5.862000274658203125e+01,3.000000000000000000e+00,-5.418116912499916538e+01,-1.272744496960525140e+01,7.428571428571428825e-01,-6.396408559411389660e+01
3.259060213628860936e+01,7.857937430744634355e+01,6.946606154960706192e+01,3.647811146405892657e+01,5.877000427246093750e+01,3.000000000000000000e+00,-4.215029783198827573e+01,-1.816738321229181707e+01,7.142857142857143016e-01,-6.502637212299116243e+01
3.058823550022681914e+01,7.510671615244397969e+01,6.931750818790976609e+01,3.434809025528626591e+01,5.984000396728515625e+01,3.000000000000000000e+00,-5.302465954155383798e+01,-1.172104373571661284e+01,7.428571428571428825e-01,-6.266332511950361805e+01
2.774211268008911802e+01,7.555946889745011674e+01,7.155456098477755233e+01,3.030742746321618952e+01,5.897000122070312500e+01,4.000000000000000000e+00,-4.309832343438748836e+01,-1.936404627641707066e+01,7.142857142857143016e-01,-7.900033936441560911e+01
3.203463585614527886e+01,7.563621415393929226e+01,7.093205997654845874e+01,3.618532316800658322e+01,5.853000259399414062e+01,3.000000000000000000e+00,-5.129906063068456490e+01,-6.464689531942243939e+00,6.857142857142857206e-01,-6.457533995467812815e+01
3.801681194497059124e+01,7.499213281584808044e+01,6.632550857522608112e+01,4.312440672553564269e+01,5.930000305175781250e+01,3.000000000000000000e+00,-4.908960296337563278e+01,-9.228803786238906071e+00,6.571428571428571397e-01,-5.789378186403944682e+01
3.860070071002150627e+01,7.748279832698814573e+01,6.690901637579482042e+01,4.370696769916016677e+01,5.918000030517578125e+01,5.000000000000000000e+00,-5.229020056890140467e+01,-5.325416899619610511e+00,7.428571428571428825e-01,-6.198407083765571457e+01
3.477104911029028500e+01,7.468081537280785653e+01,6.862102484266239344e+01,3.864506595736461492e+01,5.847999954223632812e+01,4.000000000000000000e+00,-4.660383673106316138e+01,-1.212810708343944910e+01,7.142857142857143016e-01,-7.264104193334723902e+01
3.882624285694471666e+01,7.664787295467971262e+01,6.648710752504037202e+01,4.353462779724598164e+01,5.559000396728515625e+01,3.000000000000000000e+00,-3.449773089136316884e+01,-2.401525973781367895e+00,6.571428571428571397e-01,-5.879658883772922451e+01
3.949048789931556769e+01,7.806759497306519791e+01,6.567180789683111186e+01,4.419261535964805887e+01,5.639000320434570312e+01,3.000000000000000000e+00,-4.679348545440814178e+01,-9.294851492518587222e+00,6.571428571428571397e-01,-6.255616081550340368e+01
4.092121289222215097e+01,8.273579406780049794e+01,6.451506587193580344e+01,4.537568154620507244e+01,5.545000076293945312e+01,2.000000000000000000e+00,-4.856729750756989716e+01,-1.186741587448743251e+00,5.714285714285713969e-01,-6.602391034806464631e+01
3.882482157924074073e+01,7.853251552158279480e+01,6.356449290753621284e+01,4.351972987660764147e+01,5.597999954223632812e+01,3.000000000000000000e+00,-5.094177182807739257e+01,-8.334475727080544516e+00,7.142857142857143016e-01,-5.114379270976355940e+01
3.938140001010131641e+01,8.053897058432026768e+01,6.340013995290355808e+01,4.368167190922819998e+01,5.780000305175781250e+01,2.000000000000000000e+00,-3.916819668333494064e+01,-7.149277687980130302e+00,6.571428571428571397e-01,-7.129934093944703477e+01
3.948850027423804931e+01,8.089799712116322894e+01,6.393273009890620528e+01,4.373972432000836363e+01,5.749000167846679688e+01,3.000000000000000000e+00,-4.827697966854864120e+01,-9.530595645001437077e+00,6.857142857142857206e-01,-7.190284266451261885e+01
3.933184429301672935e+01,8.217967312779249767e+01,6.520725218670386880e+01,4.364606707688512444e+01,5.715999984741210938e+01,2.000000000000000000e+00,-5.065753826050163156e+01,1.528876788257918395e+00,7.428571428571428825e-01,-5.741379397179318289e+01
4.170443665688282664e+01,8.450413651142417848e+01,6.512578011599835293e+01,4.566423275478658184e+01,5.764000320434570312e+01,2.000000000000000000e+00,-4.109352524189569067e+01,5.348850697041132030e+00,6.285714285714285587e-01,-8.372406946053774845e+01
3.956546328081962827e+01,8.393237194517195121e+01,6.265391869963038118e+01,4.321673357379409453e+01,5.772000122070312500e+01,2.000000000000000000e+00,-5.132387996213160619e+01,-6.006471648734329705e+00,7.142857142857143016e-01,-5.825626078258575546e+01
4.045061659213001093e+01,8.353698419754552162e+01,6.353607010867250438e+01,4.469608157420279326e+01,5.869000244140625000e+01,3.000000000000000000e+00,-5.129116311821389473e+01,1.030799418641223575e+01,6.857142857142857206e-01,-5.451895179357066468e+01
3.962936281899187208e+01,8.121510797098086698e+01,6.320551397109120018e+01,4.440050857369901394e+01,5.855000305175781250e+01,2.000000000000000000e+00,-5.795962158479923687e+01,-1.570266977885462545e+01,5.999999999999999778e-01,-5.593827518230894214e+01
4.026124438793102911e+01,8.329817073416332107e+01,6.265556529500164373e+01,4.442267910694481259e+01,5.698000335693359375e+01,3.000000000000000000e+00,-4.112890396640307955e+01,3.587211554162504257e+00,5.714285714285713969e-01,-8.330331950367059335e+01
3.118303467420085084e+01,8.169044939889742807e+01,6.771041915080238027e+01,3.433117266312328297e+01,5.622000122070312500e+01,3.000000000000000000e+00,-4.946718373008177849e+01,-1.519687920139127435e+01,6.285714285714285587e-01,-6.245663923948126239e+01
2.965722097069441432e+01,2.182844638162711703e+01,7.143902621219154980e+01,3.179742482803614934e+01,5.722999954223632812e+01,2.000000000000000000e+00,-3.690195592198428898e+01,-1.770223422309430106e+01,7.142857142857143016e-01,-7.101411669914871538e+01
2.940441908172042762e+00,2.214274904299226776e+01,7.748928216594448770e+01,9.557497732157463233e+00,5.698000335693359375e+01,3.000000000000000000e+00,-6.845842607440650340e+01,-6.523365071274223048e+00,7.714285714285714635e-01,-6.124290527325315026e+01
2.434849828182850473e+01,2.170620613133813848e+01,7.595858578691475316e+01,2.594259655813151966e+01,5.812000274658203125e+01,2.000000000000000000e+00,-4.604221312167987179e+01,-1.757298975852417655e+01,7.142857142857143016e-01,-5.481235265347850572e+01
3.047959796375831587e+00,2.231730315648026419e+01,7.571628959217750321e+01,9.452799482755091631e+00,5.882000350952148438e+01,2.000000000000000000e+00,-6.321392260329595558e+01,-1.220114167982844755e+01,8.000000000000000444e-01,-7.720950200379955675e+01
3.027130353686519726e+00,2.081090326991379058e+01,7.962068367057477758e+01,9.497385552712820811e+00,5.881000137329101562e+01,1.000000000000000000e+00,-6.604559306067451985e+01,-9.349870287895026166e+00,7.714285714285714635e-01,-5.714465119777732838e+01
3.145214395043371969e+00,2.280889730060532727e+01,7.823428890686238901e+01,9.613945533350415573e+00,6.025000000000000000e+01,2.000000000000000000e+00,-6.655821501088840364e+01,-9.184874276523824932e+00,7.428571428571428825e-01,-6.621695817989233035e+01
3.102030610580333914e+00,2.139702945912665655e+01,7.530012735867049400e+01,9.498963114799943597e+00,5.920000076293945312e+01,1.000000000000000000e+00,-6.249622879747291648e+01,-1.213943239040308342e+01,8.000000000000000444e-01,-7.644311712756905308e+01
2.985490294686070634e+00,2.034596066078124821e+01,7.394650152451377778e+01,9.323080779848998745e+00,5.865000152587890625e+01,0.000000000000000000e+00,-6.548711245781653645e+01,-8.318983905330023632e+00,7.428571428571428825e-01,-5.418370665581000623e+01
3.094253801282048855e+00,2.209171348243814137e+01,7.456640963883340589e+01,9.430481175556945317e+00,5.833000183105468750e+01,0.000000000000000000e+00,-6.232932309610221466e+01,-1.238873677290689024e+01,8.000000000000000444e-01,-6.114005268389479397e+01
3.003314291202847652e+00,2.243940781211479418e+01,7.548050595848710032e+01,9.537225305514301255e+00,5.729000091552734375e+01,4.000000000000000000e+00,-6.249658614814507729e+01,-1.194391603347170872e+01,8.000000000000000444e-01,-5.793807208944507892e+01
1.488428993640247455e+01,2.279147857650168163e+01,7.727281598805880947e+01,1.698931491479871525e+01,5.943000411987304688e+01,1.000000000000000000e+00,-5.628757104656384058e+01,-5.662277012821413713e+00,7.142857142857143016e-01,-6.317833153187113737e+01
3.137216244550777855e+00,2.306084061863187529e+01,7.898189583270860226e+01,9.625071923079367764e+00,5.858000183105468750e+01,3.000000000000000000e+00,-6.053248483628868826e+01,-1.556413672230324785e+01,8.000000000000000444e-01,-6.869175860286699731e+01
2.961762059430907978e+00,2.319439682686385140e+01,7.774214861876704674e+01,9.574311018469968459e+00,5.839000320434570312e+01,1.000000000000000000e+00,-6.192632024490518461e+01,-1.351968917365646128e+01,8.000000000000000444e-01,-7.009322245153725817e+01
2.329667568673741229e+01,7.837759573546141212e+01,7.467009391241349192e+01,2.521676621355078751e+01,5.724000549316406250e+01,0.000000000000000000e+00,-4.936586141086259971e+01,-1.697111852368468377e+01,7.428571428571428825e-01,-6.391616586854474491e+01
2.553916170519755369e+01,7.643410607071899676e+01,7.387421763366666028e+01,2.817897277435442760e+01,5.692000579833984375e+01,1.000000000000000000e+00,-4.812007781740891943e+01,-2.467941800519274764e+01,7.428571428571428825e-01,-7.299322712051829853e+01
3.807420196567771598e+01,7.711625538366465094e+01,6.760809866814783220e+01,4.223870463244407603e+01,5.688999938964843750e+01,3.000000000000000000e+00,-5.147641067156300920e+01,-6.567489418212258734e+00,6.857142857142857206e-01,-6.743396468010071487e+01
3.790463257698636568e+01,7.790314450084899534e+01,6.703758121813899606e+01,4.234462396479807467e+01,5.992000198364257812e+01,2.000000000000000000e+00,-3.704356587965819614e+01,-1.212282052681489120e+01,6.571428571428571397e-01,-5.561571886784889074e+01
3.634480359405797145e+01,7.675977764027886963e+01,6.673972193159916344e+01,4.072950777819293933e+01,5.859000396728515625e+01,1.000000000000000000e+00,-5.588835714411233369e+01,-5.085055273641305718e+00,7.142857142857143016e-01,-6.865860234120478367e+01
3.597890133508212074e+01,7.619501870888643680e+01,6.738352069753067042e+01,4.036098115039990830e+01,5.822000503540039062e+01,0.000000000000000000e+00,-5.405651682041500550e+01,-5.303742530278067413e+00,7.428571428571428825e-01,-7.668924204162753711e+01
3.912119349161972082e+01,7.962129675694411901e+01,6.540025031693384960e+01,4.347889067334262592e+01,5.837000274658203125e+01,2.000000000000000000e+00,-4.506423080163182959e+01,-1.765565919448679466e+01,6.857142857142857206e-01,-7.254445063214879497e+01
3.323364337751543474e+01,7.863210675922286441e+01,6.927415455885189033e+01,3.694564522397553930e+01,5.940000152587890625e+01,2.000000000000000000e+00,-3.945663876797869563e+01,-1.312110150151180221e+01,6.857142857142857206e-01,-6.158100838333088234e+01
2.670667843344679326e+01,8.153572775721188748e+01,7.194266780850215071e+01,2.912038745119733818e+01,5.705000305175781250e+01,0.000000000000000000e+00,-3.679094163600214529e+01,-1.465629343044031252e+01,6.571428571428571397e-01,-5.935635701084001425e+01
2.652581657937776072e+01,7.981849445629559625e+01,6.919654255667141740e+01,2.899848336767052714e+01,5.753000259399414062e+01,2.000000000000000000e+00,-4.963368194435970082e+01,-8.404153061070703146e+00,6.571428571428571397e-01,-5.729941168721563116e+01
3.166961244161196731e+00,2.380173684343495211e+01,7.524746700745964745e+01,9.617115044138907720e+00,5.744000244140625000e+01,1.000000000000000000e+00,-6.615546685720029529e+01,-9.756904637153327897e+00,7.428571428571428825e-01,-5.749358675369055049e+01
3.223843958944309662e+01,8.068937151386228379e+01,7.032751682094432510e+01,3.588272408212286280e+01,5.808000183105468750e+01,3.000000000000000000e+00,-4.693331402173419065e+01,5.301833240365493971e+00,6.285714285714285587e-01,-7.356146116001002611e+01
3.998378645513136576e+01,7.946043978380016881e+01,6.134862067629729410e+01,4.469049517954156414e+01,5.679000473022460938e+01,5.000000000000000000e+00,-5.190302423724001812e+01,-7.704221491859414961e+00,6.285714285714285587e-01,-6.193847031293214656e+01
3.939102537913119306e+01,8.033395188512884033e+01,6.386654671058129651e+01,4.374221839008111345e+01,5.613000488281250000e+01,3.000000000000000000e+00,-5.032937217075019021e+01,-1.066814545920547097e+01,6.857142857142857206e-01,-5.449648881468586126e+01
3.244372476833680707e+01,8.250544631952888608e+01,6.936178210693977064e+01,3.548418333221326293e+01,5.583000183105468750e+01,2.000000000000000000e+00,-5.421723132290155434e+01,-3.071865613703297360e+00,7.142857142857143016e-01,-5.414018970792324836e+01
